time,minute,machine,group,value,delta_5m,delta_10m,delta_30m
23:10,1390,0071,g8,5345,0,0,0
23:15,1395,0071,g8,5345,0,0,0
23:16,1396,0071,g8,5345,,,
23:20,1400,0071,g8,5345,0,0,0
09:00,540,0072,g9,0,,,
09:05,545,0072,g9,0,0,,
09:10,550,0072,g9,0,0,0,
09:15,555,0072,g9,0,0,0,
09:20,560,0072,g9,0,0,0,
09:25,565,0072,g9,0,0,0,
09:30,570,0072,g9,0,0,0,0
09:35,575,0072,g9,0,0,0,0
09:40,580,0072,g9,0,0,0,0
09:45,585,0072,g9,0,0,0,0
09:50,590,0072,g9,0,0,0,0
09:55,595,0072,g9,0,0,0,0
10:00,600,0072,g9,0,0,0,0
10:05,605,0072,g9,0,0,0,0
10:10,610,0072,g9,0,0,0,0
10:15,615,0072,g9,0,0,0,0
10:20,620,0072,g9,0,0,0,0
10:25,625,0072,g9,-1039,-1039,-1039,-1039
10:30,630,0072,g9,-1039,0,-1039,-1039
10:35,635,0072,g9,-1039,0,0,-1039
10:40,640,0072,g9,-2078,-1039,-1039,-2078
10:45,645,0072,g9,-2078,0,-1039,-2078
10:50,650,0072,g9,-2078,0,0,-2078
10:55,655,0072,g9,-2078,0,0,-1039
11:00,660,0072,g9,-2597,-519,-519,-1558
11:05,665,0072,g9,-2597,0,-519,-1558
11:10,670,0072,g9,-2597,0,0,-519
11:15,675,0072,g9,-2597,0,0,-519
11:20,680,0072,g9,-2597,0,0,-519
11:25,685,0072,g9,-2597,0,0,-519
11:30,690,0072,g9,-4935,-2338,-2338,-2338
11:35,695,0072,g9,-4935,0,-2338,-2338
11:40,700,0072,g9,-4935,0,0,-2338
11:45,705,0072,g9,769,5704,5704,3366
11:50,710,0072,g9,769,0,5704,3366
11:55,715,0072,g9,769,0,0,3366
12:00,720,0072,g9,769,0,0,5704
12:05,725,0072,g9,769,0,0,5704
12:10,730,0072,g9,769,0,0,5704
12:15,735,0072,g9,769,0,0,0
12:20,740,0072,g9,769,0,0,0
12:25,745,0072,g9,769,0,0,0
12:30,750,0072,g9,0,-769,-769,-769
12:35,755,0072,g9,0,0,-769,-769
12:40,760,0072,g9,0,0,0,-769
12:45,765,0072,g9,0,0,0,-769
12:50,770,0072,g9,3846,3846,3846,3077
12:55,775,0072,g9,3846,0,3846,3077
13:00,780,0072,g9,3846,0,0,3846
13:05,785,0072,g9,3846,0,0,3846
13:10,790,0072,g9,3846,0,0,3846
13:15,795,0072,g9,3846,0,0,3846
13:20,800,0072,g9,3846,0,0,0
13:25,805,0072,g9,2821,-1025,-1025,-1025
13:30,810,0072,g9,2821,0,-1025,-1025
13:35,815,0072,g9,2821,0,0,-1025
13:40,820,0072,g9,2821,0,0,-1025
13:45,825,0072,g9,2821,0,0,-1025
13:50,830,0072,g9,9744,6923,6923,5898
13:55,835,0072,g9,9744,0,6923,6923
14:00,840,0072,g9,9744,0,0,6923
14:05,845,0072,g9,9744,0,0,6923
14:10,850,0072,g9,9744,0,0,6923
14:15,855,0072,g9,9744,0,0,6923
14:20,860,0072,g9,9744,0,0,0
14:25,865,0072,g9,9744,0,0,0
14:30,870,0072,g9,17436,7692,7692,7692
14:35,875,0072,g9,17436,0,7692,7692
14:40,880,0072,g9,17436,0,0,7692
14:45,885,0072,g9,23077,5641,5641,13333
14:50,890,0072,g9,23077,0,5641,13333
14:55,895,0072,g9,23077,0,0,13333
15:00,900,0072,g9,23077,0,0,5641
15:05,905,0072,g9,23077,0,0,5641
15:10,910,0072,g9,23077,0,0,5641
15:15,915,0072,g9,23077,0,0,0
15:20,920,0072,g9,23077,0,0,0
15:25,925,0072,g9,23077,0,0,0
15:30,930,0072,g9,32051,8974,8974,8974
15:35,935,0072,g9,32051,0,8974,8974
15:40,940,0072,g9,32051,0,0,8974
15:45,945,0072,g9,33077,1026,1026,10000
15:50,950,0072,g9,33077,0,1026,10000
15:55,955,0072,g9,33077,0,0,10000
16:00,960,0072,g9,33077,0,0,1026
16:05,965,0072,g9,33077,0,0,1026
16:10,970,0072,g9,33077,0,0,1026
16:15,975,0072,g9,33077,0,0,0
16:20,980,0072,g9,33077,0,0,0
16:25,985,0072,g9,33077,0,0,0
16:30,990,0072,g9,31795,-1282,-1282,-1282
16:35,995,0072,g9,31795,0,-1282,-1282
16:40,1000,0072,g9,31795,0,0,-1282
16:45,1005,0072,g9,31795,0,0,-1282
16:50,1010,0072,g9,30769,-1026,-1026,-2308
16:55,1015,0072,g9,30769,0,-1026,-2308
17:00,1020,0072,g9,30769,0,0,-1026
17:05,1025,0072,g9,30769,0,0,-1026
17:10,1030,0072,g9,30769,0,0,-1026
17:15,1035,0072,g9,30769,0,0,-1026
17:20,1040,0072,g9,30769,0,0,0
17:25,1045,0072,g9,30769,0,0,0
17:30,1050,0072,g9,29744,-1025,-1025,-1025
17:35,1055,0072,g9,29744,0,-1025,-1025
17:40,1060,0072,g9,29744,0,0,-1025
17:45,1065,0072,g9,29744,0,0,-1025
17:50,1070,0072,g9,29744,0,0,-1025
17:55,1075,0072,g9,29744,0,0,-1025
18:00,1080,0072,g9,29744,0,0,0
18:05,1085,0072,g9,29744,0,0,0
18:10,1090,0072,g9,29744,0,0,0
18:15,1095,0072,g9,29744,0,0,0
18:20,1100,0072,g9,29744,0,0,0
18:25,1105,0072,g9,28462,-1282,-1282,-1282
18:30,1110,0072,g9,28462,0,-1282,-1282
18:35,1115,0072,g9,28462,0,0,-1282
18:40,1120,0072,g9,28462,0,0,-1282
18:45,1125,0072,g9,28462,0,0,-1282
18:50,1130,0072,g9,28205,-257,-257,-1539
18:55,1135,0072,g9,28205,0,-257,-257
19:00,1140,0072,g9,28205,0,0,-257
19:05,1145,0072,g9,28205,0,0,-257
19:10,1150,0072,g9,28205,0,0,-257
19:15,1155,0072,g9,28205,0,0,-257
19:20,1160,0072,g9,28205,0,0,0
19:25,1165,0072,g9,27436,-769,-769,-769
19:30,1170,0072,g9,27436,0,-769,-769
19:35,1175,0072,g9,27436,0,0,-769
19:40,1180,0072,g9,27436,0,0,-769
19:45,1185,0072,g9,27179,-257,-257,-1026
19:50,1190,0072,g9,27179,0,-257,-1026
19:55,1195,0072,g9,27179,0,0,-257
20:00,1200,0072,g9,27179,0,0,-257
20:05,1205,0072,g9,27179,0,0,-257
20:10,1210,0072,g9,27179,0,0,-257
20:15,1215,0072,g9,27179,0,0,0
20:20,1220,0072,g9,27179,0,0,0
20:25,1225,0072,g9,27179,0,0,0
20:30,1230,0072,g9,27179,0,0,0
20:35,1235,0072,g9,27179,0,0,0
20:40,1240,0072,g9,27179,0,0,0
20:45,1245,0072,g9,27179,0,0,0
20:50,1250,0072,g9,27179,0,0,0
20:55,1255,0072,g9,27179,0,0,0
21:00,1260,0072,g9,27179,0,0,0
21:05,1265,0072,g9,27179,0,0,0
21:10,1270,0072,g9,27179,0,0,0
21:15,1275,0072,g9,27179,0,0,0
21:20,1280,0072,g9,27179,0,0,0
21:25,1285,0072,g9,27179,0,0,0
21:30,1290,0072,g9,27179,0,0,0
21:35,1295,0072,g9,27179,0,0,0
21:40,1300,0072,g9,27179,0,0,0
21:45,1305,0072,g9,27179,0,0,0
21:50,1310,0072,g9,27179,0,0,0
21:55,1315,0072,g9,27179,0,0,0
22:00,1320,0072,g9,27179,0,0,0
22:05,1325,0072,g9,27179,0,0,0
22:10,1330,0072,g9,27179,0,0,0
22:15,1335,0072,g9,27179,0,0,0
22:20,1340,0072,g9,27179,0,0,0
22:25,1345,0072,g9,27179,0,0,0
22:30,1350,0072,g9,27179,0,0,0
22:35,1355,0072,g9,27179,0,0,0
22:40,1360,0072,g9,27179,0,0,0
22:45,1365,0072,g9,27179,0,0,0
22:50,1370,0072,g9,27179,0,0,0
22:55,1375,0072,g9,27179,0,0,0
23:00,1380,0072,g9,27179,0,0,0
23:05,1385,0072,g9,27179,0,0,0
23:10,1390,0072,g9,27179,0,0,0
23:15,1395,0072,g9,27179,0,0,0
23:16,1396,0072,g9,27179,,,
23:20,1400,0072,g9,27179,0,0,0
09:00,540,0073,g1,0,,,
09:05,545,0073,g1,0,0,,
09:10,550,0073,g1,0,0,0,
09:15,555,0073,g1,0,0,0,
09:20,560,0073,g1,0,0,0,
09:25,565,0073,g1,0,0,0,
09:30,570,0073,g1,0,0,0,0
09:35,575,0073,g1,0,0,0,0
09:40,580,0073,g1,0,0,0,0
09:45,585,0073,g1,0,0,0,0
09:50,590,0073,g1,0,0,0,0
09:55,595,0073,g1,0,0,0,0
10:00,600,0073,g1,0,0,0,0
10:05,605,0073,g1,0,0,0,0
10:10,610,0073,g1,0,0,0,0
10:15,615,0073,g1,0,0,0,0
10:20,620,0073,g1,0,0,0,0
10:25,625,0073,g1,0,0,0,0
10:30,630,0073,g1,0,0,0,0
10:35,635,0073,g1,0,0,0,0
10:40,640,0073,g1,0,0,0,0
10:45,645,0073,g1,0,0,0,0
10:50,650,0073,g1,0,0,0,0
10:55,655,0073,g1,0,0,0,0
11:00,660,0073,g1,0,0,0,0
11:05,665,0073,g1,0,0,0,0
11:10,670,0073,g1,0,0,0,0
11:15,675,0073,g1,0,0,0,0
11:20,680,0073,g1,0,0,0,0
11:25,685,0073,g1,0,0,0,0
11:30,690,0073,g1,0,0,0,0
11:35,695,0073,g1,0,0,0,0
11:40,700,0073,g1,0,0,0,0
11:45,705,0073,g1,-1600,-1600,-1600,-1600
11:50,710,0073,g1,-1600,0,-1600,-1600
11:55,715,0073,g1,-1600,0,0,-1600
12:00,720,0073,g1,-1600,0,0,-1600
12:05,725,0073,g1,-1600,0,0,-1600
12:10,730,0073,g1,-1600,0,0,-1600
12:15,735,0073,g1,-1600,0,0,0
12:20,740,0073,g1,-1600,0,0,0
12:25,745,0073,g1,-1600,0,0,0
12:30,750,0073,g1,7759,9359,9359,9359
12:35,755,0073,g1,7759,0,9359,9359
12:40,760,0073,g1,7759,0,0,9359
12:45,765,0073,g1,7759,0,0,9359
12:50,770,0073,g1,8448,689,689,10048
12:55,775,0073,g1,8448,0,689,10048
13:00,780,0073,g1,8448,0,0,689
13:05,785,0073,g1,8448,0,0,689
13:10,790,0073,g1,8448,0,0,689
13:15,795,0073,g1,8448,0,0,689
13:20,800,0073,g1,8448,0,0,0
13:25,805,0073,g1,5690,-2758,-2758,-2758
13:30,810,0073,g1,5690,0,-2758,-2758
13:35,815,0073,g1,5690,0,0,-2758
13:40,820,0073,g1,5690,0,0,-2758
13:45,825,0073,g1,5690,0,0,-2758
13:50,830,0073,g1,4483,-1207,-1207,-3965
13:55,835,0073,g1,4483,0,-1207,-1207
14:00,840,0073,g1,4483,0,0,-1207
14:05,845,0073,g1,4483,0,0,-1207
14:10,850,0073,g1,4483,0,0,-1207
14:15,855,0073,g1,4483,0,0,-1207
14:20,860,0073,g1,4483,0,0,0
14:25,865,0073,g1,4483,0,0,0
14:30,870,0073,g1,1552,-2931,-2931,-2931
14:35,875,0073,g1,1552,0,-2931,-2931
14:40,880,0073,g1,1552,0,0,-2931
14:45,885,0073,g1,172,-1380,-1380,-4311
14:50,890,0073,g1,172,0,-1380,-4311
14:55,895,0073,g1,172,0,0,-4311
15:00,900,0073,g1,172,0,0,-1380
15:05,905,0073,g1,172,0,0,-1380
15:10,910,0073,g1,172,0,0,-1380
15:15,915,0073,g1,172,0,0,0
15:20,920,0073,g1,172,0,0,0
15:25,925,0073,g1,172,0,0,0
15:30,930,0073,g1,-3022,-3194,-3194,-3194
15:35,935,0073,g1,-3022,0,-3194,-3194
15:40,940,0073,g1,-3022,0,0,-3194
15:45,945,0073,g1,-4444,-1422,-1422,-4616
15:50,950,0073,g1,-4444,0,-1422,-4616
15:55,955,0073,g1,-4444,0,0,-4616
16:00,960,0073,g1,-4444,0,0,-1422
16:05,965,0073,g1,-4444,0,0,-1422
16:10,970,0073,g1,-4444,0,0,-1422
16:15,975,0073,g1,-4444,0,0,0
16:20,980,0073,g1,-4444,0,0,0
16:25,985,0073,g1,-4444,0,0,0
16:30,990,0073,g1,6724,11168,11168,11168
16:35,995,0073,g1,6724,0,11168,11168
16:40,1000,0073,g1,6724,0,0,11168
16:45,1005,0073,g1,6724,0,0,11168
16:50,1010,0073,g1,11379,4655,4655,15823
16:55,1015,0073,g1,11379,0,4655,15823
17:00,1020,0073,g1,11379,0,0,4655
17:05,1025,0073,g1,11379,0,0,4655
17:10,1030,0073,g1,11379,0,0,4655
17:15,1035,0073,g1,11379,0,0,4655
17:20,1040,0073,g1,11379,0,0,0
17:25,1045,0073,g1,11379,0,0,0
17:30,1050,0073,g1,15345,3966,3966,3966
17:35,1055,0073,g1,15345,0,3966,3966
17:40,1060,0073,g1,15345,0,0,3966
17:45,1065,0073,g1,15345,0,0,3966
17:50,1070,0073,g1,14310,-1035,-1035,2931
17:55,1075,0073,g1,14310,0,-1035,2931
18:00,1080,0073,g1,14310,0,0,-1035
18:05,1085,0073,g1,14310,0,0,-1035
18:10,1090,0073,g1,14310,0,0,-1035
18:15,1095,0073,g1,14310,0,0,-1035
18:20,1100,0073,g1,14310,0,0,0
18:25,1105,0073,g1,12759,-1551,-1551,-1551
18:30,1110,0073,g1,12759,0,-1551,-1551
18:35,1115,0073,g1,12759,0,0,-1551
18:40,1120,0073,g1,12759,0,0,-1551
18:45,1125,0073,g1,12759,0,0,-1551
18:50,1130,0073,g1,12759,0,0,-1551
18:55,1135,0073,g1,12759,0,0,0
19:00,1140,0073,g1,12759,0,0,0
19:05,1145,0073,g1,12759,0,0,0
19:10,1150,0073,g1,12759,0,0,0
19:15,1155,0073,g1,12759,0,0,0
19:20,1160,0073,g1,12759,0,0,0
19:25,1165,0073,g1,12069,-690,-690,-690
19:30,1170,0073,g1,12069,0,-690,-690
19:35,1175,0073,g1,12069,0,0,-690
19:40,1180,0073,g1,12069,0,0,-690
19:45,1185,0073,g1,12069,0,0,-690
19:50,1190,0073,g1,12069,0,0,-690
19:55,1195,0073,g1,12069,0,0,0
20:00,1200,0073,g1,12069,0,0,0
20:05,1205,0073,g1,12069,0,0,0
20:10,1210,0073,g1,12069,0,0,0
20:15,1215,0073,g1,12069,0,0,0
20:20,1220,0073,g1,12069,0,0,0
20:25,1225,0073,g1,12069,0,0,0
20:30,1230,0073,g1,12069,0,0,0
20:35,1235,0073,g1,12069,0,0,0
20:40,1240,0073,g1,12069,0,0,0
20:45,1245,0073,g1,12069,0,0,0
20:50,1250,0073,g1,12069,0,0,0
20:55,1255,0073,g1,12069,0,0,0
21:00,1260,0073,g1,12069,0,0,0
21:05,1265,0073,g1,12069,0,0,0
21:10,1270,0073,g1,12069,0,0,0
21:15,1275,0073,g1,12069,0,0,0
21:20,1280,0073,g1,12069,0,0,0
21:25,1285,0073,g1,12069,0,0,0
21:30,1290,0073,g1,12069,0,0,0
21:35,1295,0073,g1,12069,0,0,0
21:40,1300,0073,g1,12069,0,0,0
21:45,1305,0073,g1,12069,0,0,0
21:50,1310,0073,g1,12069,0,0,0
21:55,1315,0073,g1,12069,0,0,0
22:00,1320,0073,g1,12069,0,0,0
22:05,1325,0073,g1,12069,0,0,0
22:10,1330,0073,g1,12069,0,0,0
22:15,1335,0073,g1,12069,0,0,0
22:20,1340,0073,g1,12069,0,0,0
22:25,1345,0073,g1,12069,0,0,0
22:30,1350,0073,g1,12069,0,0,0
22:35,1355,0073,g1,12069,0,0,0
22:40,1360,0073,g1,12069,0,0,0
22:45,1365,0073,g1,12069,0,0,0
22:50,1370,0073,g1,12069,0,0,0
22:55,1375,0073,g1,12069,0,0,0
23:00,1380,0073,g1,12069,0,0,0
23:05,1385,0073,g1,12069,0,0,0
23:10,1390,0073,g1,12069,0,0,0
23:15,1395,0073,g1,12069,0,0,0
23:16,1396,0073,g1,12069,,,
23:20,1400,0073,g1,12069,0,0,0
09:00,540,0074,g2,0,,,
09:05,545,0074,g2,0,0,,
09:10,550,0074,g2,0,0,0,
09:15,555,0074,g2,0,0,0,
09:20,560,0074,g2,0,0,0,
09:25,565,0074,g2,0,0,0,
09:30,570,0074,g2,0,0,0,0
09:35,575,0074,g2,0,0,0,0
09:40,580,0074,g2,0,0,0,0
09:45,585,0074,g2,0,0,0,0
09:50,590,0074,g2,0,0,0,0
09:55,595,0074,g2,0,0,0,0
10:00,600,0074,g2,0,0,0,0
10:05,605,0074,g2,0,0,0,0
10:10,610,0074,g2,0,0,0,0
10:15,615,0074,g2,0,0,0,0
10:20,620,0074,g2,0,0,0,0
10:25,625,0074,g2,-889,-889,-889,-889
10:30,630,0074,g2,-889,0,-889,-889
10:35,635,0074,g2,-889,0,0,-889
10:40,640,0074,g2,-2133,-1244,-1244,-2133
10:45,645,0074,g2,-2133,0,-1244,-2133
10:50,650,0074,g2,-2133,0,0,-2133
10:55,655,0074,g2,-2133,0,0,-1244
11:00,660,0074,g2,-3022,-889,-889,-2133
11:05,665,0074,g2,-3022,0,-889,-2133
11:10,670,0074,g2,-3022,0,0,-889
11:15,675,0074,g2,-3022,0,0,-889
11:20,680,0074,g2,-3022,0,0,-889
11:25,685,0074,g2,-3022,0,0,-889
11:30,690,0074,g2,-4089,-1067,-1067,-1067
11:35,695,0074,g2,-4089,0,-1067,-1067
11:40,700,0074,g2,-4089,0,0,-1067
11:45,705,0074,g2,-5511,-1422,-1422,-2489
11:50,710,0074,g2,-5511,0,-1422,-2489
11:55,715,0074,g2,-5511,0,0,-2489
12:00,720,0074,g2,-5511,0,0,-1422
12:05,725,0074,g2,-5511,0,0,-1422
12:10,730,0074,g2,-5511,0,0,-1422
12:15,735,0074,g2,-5511,0,0,0
12:20,740,0074,g2,-5511,0,0,0
12:25,745,0074,g2,-5511,0,0,0
12:30,750,0074,g2,-8356,-2845,-2845,-2845
12:35,755,0074,g2,-8356,0,-2845,-2845
12:40,760,0074,g2,-8356,0,0,-2845
12:45,765,0074,g2,-8356,0,0,-2845
12:50,770,0074,g2,-8533,-177,-177,-3022
12:55,775,0074,g2,-8533,0,-177,-3022
13:00,780,0074,g2,-8533,0,0,-177
13:05,785,0074,g2,-8533,0,0,-177
13:10,790,0074,g2,-8533,0,0,-177
13:15,795,0074,g2,-8533,0,0,-177
13:20,800,0074,g2,-8533,0,0,0
13:25,805,0074,g2,-10133,-1600,-1600,-1600
13:30,810,0074,g2,-10133,0,-1600,-1600
13:35,815,0074,g2,-10133,0,0,-1600
13:40,820,0074,g2,-10133,0,0,-1600
13:45,825,0074,g2,-10133,0,0,-1600
13:50,830,0074,g2,-10844,-711,-711,-2311
13:55,835,0074,g2,-10844,0,-711,-711
14:00,840,0074,g2,-10844,0,0,-711
14:05,845,0074,g2,-10844,0,0,-711
14:10,850,0074,g2,-10844,0,0,-711
14:15,855,0074,g2,-10844,0,0,-711
14:20,860,0074,g2,-10844,0,0,0
14:25,865,0074,g2,-10844,0,0,0
14:30,870,0074,g2,-11022,-178,-178,-178
14:35,875,0074,g2,-11022,0,-178,-178
14:40,880,0074,g2,-11022,0,0,-178
14:45,885,0074,g2,-6756,4266,4266,4088
14:50,890,0074,g2,-6756,0,4266,4088
14:55,895,0074,g2,-6756,0,0,4088
15:00,900,0074,g2,-6756,0,0,4266
15:05,905,0074,g2,-6756,0,0,4266
15:10,910,0074,g2,-6756,0,0,4266
15:15,915,0074,g2,-6756,0,0,0
15:20,920,0074,g2,-6756,0,0,0
15:25,925,0074,g2,-6756,0,0,0
15:30,930,0074,g2,-5867,889,889,889
15:35,935,0074,g2,-5867,0,889,889
15:40,940,0074,g2,-5867,0,0,889
15:45,945,0074,g2,-7289,-1422,-1422,-533
15:50,950,0074,g2,-7289,0,-1422,-533
15:55,955,0074,g2,-7289,0,0,-533
16:00,960,0074,g2,-7289,0,0,-1422
16:05,965,0074,g2,-7289,0,0,-1422
16:10,970,0074,g2,-7289,0,0,-1422
16:15,975,0074,g2,-7289,0,0,0
16:20,980,0074,g2,-7289,0,0,0
16:25,985,0074,g2,-7289,0,0,0
16:30,990,0074,g2,-5867,1422,1422,1422
16:35,995,0074,g2,-5867,0,1422,1422
16:40,1000,0074,g2,-5867,0,0,1422
16:45,1005,0074,g2,-5867,0,0,1422
16:50,1010,0074,g2,-7289,-1422,-1422,0
16:55,1015,0074,g2,-7289,0,-1422,0
17:00,1020,0074,g2,-7289,0,0,-1422
17:05,1025,0074,g2,-7289,0,0,-1422
17:10,1030,0074,g2,-7289,0,0,-1422
17:15,1035,0074,g2,-7289,0,0,-1422
17:20,1040,0074,g2,-7289,0,0,0
17:25,1045,0074,g2,-7289,0,0,0
17:30,1050,0074,g2,-8711,-1422,-1422,-1422
17:35,1055,0074,g2,-8711,0,-1422,-1422
17:40,1060,0074,g2,-8711,0,0,-1422
17:45,1065,0074,g2,-8711,0,0,-1422
17:50,1070,0074,g2,-10311,-1600,-1600,-3022
17:55,1075,0074,g2,-10311,0,-1600,-3022
18:00,1080,0074,g2,-10311,0,0,-1600
18:05,1085,0074,g2,-10311,0,0,-1600
18:10,1090,0074,g2,-10311,0,0,-1600
18:15,1095,0074,g2,-10311,0,0,-1600
18:20,1100,0074,g2,-10311,0,0,0
18:25,1105,0074,g2,-11022,-711,-711,-711
18:30,1110,0074,g2,-11022,0,-711,-711
18:35,1115,0074,g2,-11022,0,0,-711
18:40,1120,0074,g2,-11022,0,0,-711
18:45,1125,0074,g2,-11022,0,0,-711
18:50,1130,0074,g2,-11022,0,0,-711
18:55,1135,0074,g2,-11022,0,0,0
19:00,1140,0074,g2,-11022,0,0,0
19:05,1145,0074,g2,-11022,0,0,0
19:10,1150,0074,g2,-11022,0,0,0
19:15,1155,0074,g2,-11022,0,0,0
19:20,1160,0074,g2,-11022,0,0,0
19:25,1165,0074,g2,-11911,-889,-889,-889
19:30,1170,0074,g2,-11911,0,-889,-889
19:35,1175,0074,g2,-11911,0,0,-889
19:40,1180,0074,g2,-11911,0,0,-889
19:45,1185,0074,g2,-11911,0,0,-889
19:50,1190,0074,g2,-11911,0,0,-889
19:55,1195,0074,g2,-11911,0,0,0
20:00,1200,0074,g2,-11911,0,0,0
20:05,1205,0074,g2,-11911,0,0,0
20:10,1210,0074,g2,-11911,0,0,0
20:15,1215,0074,g2,-11911,0,0,0
20:20,1220,0074,g2,-11911,0,0,0
20:25,1225,0074,g2,-11911,0,0,0
20:30,1230,0074,g2,-12089,-178,-178,-178
20:35,1235,0074,g2,-12089,0,-178,-178
20:40,1240,0074,g2,-12089,0,0,-178
20:45,1245,0074,g2,-12089,0,0,-178
20:50,1250,0074,g2,-12089,0,0,-178
20:55,1255,0074,g2,-12089,0,0,-178
21:00,1260,0074,g2,-12089,0,0,0
21:05,1265,0074,g2,-12089,0,0,0
21:10,1270,0074,g2,-12089,0,0,0
21:15,1275,0074,g2,-12089,0,0,0
21:20,1280,0074,g2,-12089,0,0,0
21:25,1285,0074,g2,-12089,0,0,0
21:30,1290,0074,g2,-12622,-533,-533,-533
21:35,1295,0074,g2,-12622,0,-533,-533
21:40,1300,0074,g2,-12622,0,0,-533
21:45,1305,0074,g2,-12622,0,0,-533
21:50,1310,0074,g2,-12622,0,0,-533
21:55,1315,0074,g2,-12622,0,0,-533
22:00,1320,0074,g2,-12622,0,0,0
22:05,1325,0074,g2,-12622,0,0,0
22:10,1330,0074,g2,-12622,0,0,0
22:15,1335,0074,g2,-12622,0,0,0
22:20,1340,0074,g2,-12622,0,0,0
22:25,1345,0074,g2,-12622,0,0,0
22:30,1350,0074,g2,-12800,-178,-178,-178
22:35,1355,0074,g2,-12800,0,-178,-178
22:40,1360,0074,g2,-12800,0,0,-178
22:45,1365,0074,g2,-12800,0,0,-178
22:50,1370,0074,g2,-12800,0,0,-178
22:55,1375,0074,g2,-12800,0,0,-178
23:00,1380,0074,g2,-12800,0,0,0
23:05,1385,0074,g2,-12800,0,0,0
23:10,1390,0074,g2,-12800,0,0,0
23:15,1395,0074,g2,-12800,0,0,0
23:16,1396,0074,g2,-12800,,,
23:20,1400,0074,g2,-12800,0,0,0
09:00,540,0075,g3,0,,,
09:05,545,0075,g3,0,0,,
09:10,550,0075,g3,0,0,0,
09:15,555,0075,g3,0,0,0,
09:20,560,0075,g3,0,0,0,
09:25,565,0075,g3,0,0,0,
09:30,570,0075,g3,0,0,0,0
09:35,575,0075,g3,0,0,0,0
09:40,580,0075,g3,0,0,0,0
09:45,585,0075,g3,0,0,0,0
09:50,590,0075,g3,0,0,0,0
09:55,595,0075,g3,0,0,0,0
10:00,600,0075,g3,0,0,0,0
10:05,605,0075,g3,0,0,0,0
10:10,610,0075,g3,-356,-356,-356,-356
10:15,615,0075,g3,-356,0,-356,-356
10:20,620,0075,g3,-356,0,0,-356
10:25,625,0075,g3,-1422,-1066,-1066,-1422
10:30,630,0075,g3,-1422,0,-1066,-1422
10:35,635,0075,g3,-1422,0,0,-1422
10:40,640,0075,g3,-889,533,533,-533
10:45,645,0075,g3,-889,0,533,-533
10:50,650,0075,g3,-889,0,0,-533
10:55,655,0075,g3,-889,0,0,533
11:00,660,0075,g3,3103,3992,3992,4525
11:05,665,0075,g3,3103,0,3992,4525
11:10,670,0075,g3,3103,0,0,3992
11:15,675,0075,g3,3103,0,0,3992
11:20,680,0075,g3,3103,0,0,3992
11:25,685,0075,g3,3103,0,0,3992
11:30,690,0075,g3,6724,3621,3621,3621
11:35,695,0075,g3,6724,0,3621,3621
11:40,700,0075,g3,6724,0,0,3621
11:45,705,0075,g3,5517,-1207,-1207,2414
11:50,710,0075,g3,5517,0,-1207,2414
11:55,715,0075,g3,5517,0,0,2414
12:00,720,0075,g3,5517,0,0,-1207
12:05,725,0075,g3,5517,0,0,-1207
12:10,730,0075,g3,5517,0,0,-1207
12:15,735,0075,g3,5517,0,0,0
12:20,740,0075,g3,5517,0,0,0
12:25,745,0075,g3,5517,0,0,0
12:30,750,0075,g3,2759,-2758,-2758,-2758
12:35,755,0075,g3,2759,0,-2758,-2758
12:40,760,0075,g3,2759,0,0,-2758
12:45,765,0075,g3,2759,0,0,-2758
12:50,770,0075,g3,2586,-173,-173,-2931
12:55,775,0075,g3,2586,0,-173,-2931
13:00,780,0075,g3,2586,0,0,-173
13:05,785,0075,g3,2586,0,0,-173
13:10,790,0075,g3,2586,0,0,-173
13:15,795,0075,g3,2586,0,0,-173
13:20,800,0075,g3,2586,0,0,0
13:25,805,0075,g3,862,-1724,-1724,-1724
13:30,810,0075,g3,862,0,-1724,-1724
13:35,815,0075,g3,862,0,0,-1724
13:40,820,0075,g3,862,0,0,-1724
13:45,825,0075,g3,862,0,0,-1724
13:50,830,0075,g3,3103,2241,2241,517
13:55,835,0075,g3,3103,0,2241,2241
14:00,840,0075,g3,3103,0,0,2241
14:05,845,0075,g3,3103,0,0,2241
14:10,850,0075,g3,3103,0,0,2241
14:15,855,0075,g3,3103,0,0,2241
14:20,860,0075,g3,3103,0,0,0
14:25,865,0075,g3,3103,0,0,0
14:30,870,0075,g3,2586,-517,-517,-517
14:35,875,0075,g3,2586,0,-517,-517
14:40,880,0075,g3,2586,0,0,-517
14:45,885,0075,g3,5345,2759,2759,2242
14:50,890,0075,g3,5345,0,2759,2242
14:55,895,0075,g3,5345,0,0,2242
15:00,900,0075,g3,5345,0,0,2759
15:05,905,0075,g3,5345,0,0,2759
15:10,910,0075,g3,5345,0,0,2759
15:15,915,0075,g3,5345,0,0,0
15:20,920,0075,g3,5345,0,0,0
15:25,925,0075,g3,5345,0,0,0
15:30,930,0075,g3,8621,3276,3276,3276
15:35,935,0075,g3,8621,0,3276,3276
15:40,940,0075,g3,8621,0,0,3276
15:45,945,0075,g3,13966,5345,5345,8621
15:50,950,0075,g3,13966,0,5345,8621
15:55,955,0075,g3,13966,0,0,8621
16:00,960,0075,g3,13966,0,0,5345
16:05,965,0075,g3,13966,0,0,5345
16:10,970,0075,g3,13966,0,0,5345
16:15,975,0075,g3,13966,0,0,0
